strategy,variant,timeframe,window_size_months,start_month,end_month,net_pnl,final_equity,n_trades,n_trades_used,liquidated,fail_strict,fail_meaningful
supertrend_trendtype,bidirectional,1h,45,2022-07,2026-03,-3578.9617,6421.04,1106,1106,False,True,True
supertrend_trendtype,bidirectional,1h,48,2021-01,2024-12,2747.0108,12747.01,1121,1121,False,False,False
supertrend_trendtype,bidirectional,1h,48,2021-04,2025-03,462.5296,10462.53,1140,1140,False,False,False
supertrend_trendtype,bidirectional,1h,48,2021-07,2025-06,-1309.5882,8690.41,1151,1151,False,True,True
supertrend_trendtype,bidirectional,1h,48,2021-10,2025-09,-2361.0976,7638.9,1164,1164,False,True,True
supertrend_trendtype,bidirectional,1h,48,2022-01,2025-12,-3151.8805,6848.12,1172,1172,False,True,True
supertrend_trendtype,bidirectional,1h,48,2022-04,2026-03,-3338.201,6661.8,1183,1183,False,True,True
supertrend_trendtype,bidirectional,1h,51,2021-01,2025-03,-285.2641,9714.74,1202,1202,False,True,True
supertrend_trendtype,bidirectional,1h,51,2021-04,2025-06,-656.1286,9343.87,1216,1216,False,True,True
supertrend_trendtype,bidirectional,1h,51,2021-07,2025-09,-1970.9324,8029.07,1231,1231,False,True,True
supertrend_trendtype,bidirectional,1h,51,2021-10,2025-12,-3628.5741,6371.43,1242,1242,False,True,True
supertrend_trendtype,bidirectional,1h,51,2022-01,2026-03,-2520.7977,7479.2,1253,1253,False,True,True
supertrend_trendtype,bidirectional,1h,54,2021-01,2025-06,-1323.9678,8676.03,1278,1278,False,True,True
supertrend_trendtype,bidirectional,1h,54,2021-04,2025-09,-1367.2013,8632.8,1296,1296,False,True,True
supertrend_trendtype,bidirectional,1h,54,2021-07,2025-12,-3303.1466,6696.85,1309,1309,False,True,True
supertrend_trendtype,bidirectional,1h,54,2021-10,2026-03,-3041.4206,6958.58,1323,1323,False,True,True
supertrend_trendtype,bidirectional,1h,57,2021-01,2025-09,-1984.2176,8015.78,1358,1358,False,True,True
supertrend_trendtype,bidirectional,1h,57,2021-04,2025-12,-2799.589,7200.41,1374,1374,False,True,True
supertrend_trendtype,bidirectional,1h,57,2021-07,2026-03,-2686.0037,7314.0,1390,1390,False,True,True
supertrend_trendtype,bidirectional,1h,60,2021-01,2025-12,-3314.2276,6685.77,1436,1436,False,True,True
supertrend_trendtype,bidirectional,1h,60,2021-04,2026-03,-2136.0411,7863.96,1455,1455,False,True,True
supertrend_trendtype,bidirectional,1h,63,2021-01,2026-03,-2698.1057,7301.89,1517,1517,False,True,True
supertrend_trendtype,bidirectional,4h,3,2021-01,2021-03,1568.3761,11568.38,14,14,False,False,False
supertrend_trendtype,bidirectional,4h,3,2021-04,2021-06,341.2759,10341.28,17,17,False,False,False
supertrend_trendtype,bidirectional,4h,3,2021-07,2021-09,3513.9624,13513.96,15,15,False,False,False
supertrend_trendtype,bidirectional,4h,3,2021-10,2021-12,865.1256,10865.13,18,18,False,False,False
supertrend_trendtype,bidirectional,4h,3,2022-01,2022-03,337.1082,10337.11,16,16,False,False,False
supertrend_trendtype,bidirectional,4h,3,2022-04,2022-06,3421.7762,13421.78,20,20,False,False,False
supertrend_trendtype,bidirectional,4h,3,2022-07,2022-09,-1113.7432,8886.26,17,17,False,True,True
supertrend_trendtype,bidirectional,4h,3,2022-10,2022-12,52.5221,10052.52,16,16,False,False,False
supertrend_trendtype,bidirectional,4h,3,2023-01,2023-03,4782.4731,14782.47,20,20,False,False,False
supertrend_trendtype,bidirectional,4h,3,2023-04,2023-06,-1023.4081,8976.59,20,20,False,True,True
supertrend_trendtype,bidirectional,4h,3,2023-07,2023-09,-1111.6819,8888.32,16,16,False,True,True
supertrend_trendtype,bidirectional,4h,3,2023-10,2023-12,2108.4748,12108.47,17,17,False,False,False
supertrend_trendtype,bidirectional,4h,3,2024-01,2024-03,-935.6521,9064.35,18,18,False,True,True
supertrend_trendtype,bidirectional,4h,3,2024-04,2024-06,-1052.2377,8947.76,17,17,False,True,True
supertrend_trendtype,bidirectional,4h,3,2024-07,2024-09,849.2773,10849.28,17,17,False,False,False
supertrend_trendtype,bidirectional,4h,3,2024-10,2024-12,1546.4446,11546.44,19,19,False,False,False
supertrend_trendtype,bidirectional,4h,3,2025-01,2025-03,-1801.8815,8198.12,21,21,False,True,True
supertrend_trendtype,bidirectional,4h,3,2025-04,2025-06,-179.3973,9820.6,21,21,False,True,True
supertrend_trendtype,bidirectional,4h,3,2025-07,2025-09,-809.9022,9190.1,19,19,False,True,True
supertrend_trendtype,bidirectional,4h,3,2025-10,2025-12,880.6001,10880.6,21,21,False,False,False
supertrend_trendtype,bidirectional,4h,3,2026-01,2026-03,119.1803,10119.18,19,19,False,False,False
supertrend_trendtype,bidirectional,4h,6,2021-01,2021-06,1742.1633,11742.16,32,32,False,False,False
supertrend_trendtype,bidirectional,4h,6,2021-04,2021-09,3975.1613,13975.16,32,32,False,False,False
supertrend_trendtype,bidirectional,4h,6,2021-07,2021-12,4683.0899,14683.09,33,33,False,False,False
supertrend_trendtype,bidirectional,4h,6,2021-10,2022-03,2141.8354,12141.84,35,35,False,False,False
supertrend_trendtype,bidirectional,4h,6,2022-01,2022-06,3874.2352,13874.24,36,36,False,False,False
supertrend_trendtype,bidirectional,4h,6,2022-04,2022-09,1532.1335,11532.13,38,38,False,False,False
supertrend_trendtype,bidirectional,4h,6,2022-07,2022-12,-1067.0707,8932.93,33,33,False,True,True
supertrend_trendtype,bidirectional,4h,6,2022-10,2023-03,4877.0672,14877.07,37,37,False,False,False
supertrend_trendtype,bidirectional,4h,6,2023-01,2023-06,3199.9411,13199.94,41,41,False,False,False
supertrend_trendtype,bidirectional,4h,6,2023-04,2023-09,-2114.0561,7885.94,37,37,False,True,True
supertrend_trendtype,bidirectional,4h,6,2023-07,2023-12,1125.0433,11125.04,34,34,False,False,False
supertrend_trendtype,bidirectional,4h,6,2023-10,2024-03,975.5428,10975.54,35,35,False,False,False
supertrend_trendtype,bidirectional,4h,6,2024-01,2024-06,-1619.6855,8380.31,36,36,False,True,True
supertrend_trendtype,bidirectional,4h,6,2024-04,2024-09,-292.3245,9707.68,34,34,False,True,True
supertrend_trendtype,bidirectional,4h,6,2024-07,2024-12,2527.0579,12527.06,36,36,False,False,False
supertrend_trendtype,bidirectional,4h,6,2024-10,2025-03,-717.3419,9282.66,41,41,False,True,True
supertrend_trendtype,bidirectional,4h,6,2025-01,2025-06,-2123.7805,7876.22,43,43,False,True,True
supertrend_trendtype,bidirectional,4h,6,2025-04,2025-09,-974.7701,9025.23,40,40,False,True,True
supertrend_trendtype,bidirectional,4h,6,2025-07,2025-12,258.5034,10258.5,41,41,False,False,False
supertrend_trendtype,bidirectional,4h,6,2025-10,2026-03,1010.2754,11010.28,40,40,False,False,False
supertrend_trendtype,bidirectional,4h,9,2021-01,2021-09,5868.3153,15868.32,47,47,False,False,False
supertrend_trendtype,bidirectional,4h,9,2021-04,2021-12,5184.1883,15184.19,50,50,False,False,False
supertrend_trendtype,bidirectional,4h,9,2021-07,2022-03,6408.4307,16408.43,50,50,False,False,False
supertrend_trendtype,bidirectional,4h,9,2021-10,2022-06,6296.4997,16296.5,55,55,False,False,False
supertrend_trendtype,bidirectional,4h,9,2022-01,2022-09,1920.8911,11920.89,54,54,False,False,False
supertrend_trendtype,bidirectional,4h,9,2022-04,2022-12,1592.7027,11592.7,54,54,False,False,False
supertrend_trendtype,bidirectional,4h,9,2022-07,2023-03,3220.144,13220.14,54,54,False,False,False
supertrend_trendtype,bidirectional,4h,9,2022-10,2023-06,3284.4085,13284.41,58,58,False,False,False
supertrend_trendtype,bidirectional,4h,9,2023-01,2023-09,1596.1599,11596.16,58,58,False,False,False
supertrend_trendtype,bidirectional,4h,9,2023-04,2023-12,-129.5762,9870.42,55,55,False,True,True
supertrend_trendtype,bidirectional,4h,9,2023-07,2024-03,84.1263,10084.13,52,52,False,False,False
supertrend_trendtype,bidirectional,4h,9,2023-10,2024-06,147.2827,10147.28,53,53,False,False,False
supertrend_trendtype,bidirectional,4h,9,2024-01,2024-09,-907.9643,9092.04,53,53,False,True,True
supertrend_trendtype,bidirectional,4h,9,2024-04,2024-12,1208.9137,11208.91,53,53,False,False,False
supertrend_trendtype,bidirectional,4h,9,2024-07,2025-03,71.0132,10071.01,58,58,False,False,False
supertrend_trendtype,bidirectional,4h,9,2024-10,2025-06,-1081.8253,8918.17,63,63,False,True,True
supertrend_trendtype,bidirectional,4h,9,2025-01,2025-09,-2761.6772,7238.32,62,62,False,True,True
supertrend_trendtype,bidirectional,4h,9,2025-04,2025-12,74.4686,10074.47,62,62,False,False,False
supertrend_trendtype,bidirectional,4h,9,2025-07,2026-03,380.7645,10380.76,60,60,False,False,False
supertrend_trendtype,bidirectional,4h,12,2021-01,2021-12,7241.1238,17241.12,65,65,False,False,False
supertrend_trendtype,bidirectional,4h,12,2021-04,2022-03,6968.4108,16968.41,67,67,False,False,False
supertrend_trendtype,bidirectional,4h,12,2021-07,2022-06,12023.0284,22023.03,70,70,False,False,False
supertrend_trendtype,bidirectional,4h,12,2021-10,2022-09,4002.1266,14002.13,73,73,False,False,False
supertrend_trendtype,bidirectional,4h,12,2022-01,2022-12,1983.5021,11983.5,70,70,False,False,False
supertrend_trendtype,bidirectional,4h,12,2022-04,2023-03,7156.4325,17156.43,75,75,False,False,False
supertrend_trendtype,bidirectional,4h,12,2022-07,2023-06,1804.8666,11804.87,75,75,False,False,False
supertrend_trendtype,bidirectional,4h,12,2022-10,2023-09,1670.3646,11670.36,75,75,False,False,False
supertrend_trendtype,bidirectional,4h,12,2023-01,2023-12,4514.3073,14514.31,76,76,False,False,False
supertrend_trendtype,bidirectional,4h,12,2023-04,2024-03,-1053.1044,8946.9,73,73,False,True,True
supertrend_trendtype,bidirectional,4h,12,2023-07,2024-06,-676.8638,9323.14,70,70,False,True,True
supertrend_trendtype,bidirectional,4h,12,2023-10,2024-09,1009.0685,11009.07,70,70,False,False,False
supertrend_trendtype,bidirectional,4h,12,2024-01,2024-12,498.0686,10498.07,72,72,False,False,False
supertrend_trendtype,bidirectional,4h,12,2024-04,2025-03,-988.6968,9011.3,75,75,False,True,True
supertrend_trendtype,bidirectional,4h,12,2024-07,2025-06,-324.4249,9675.58,80,80,False,True,True
supertrend_trendtype,bidirectional,4h,12,2024-10,2025-09,-1804.1103,8195.89,82,82,False,True,True
supertrend_trendtype,bidirectional,4h,12,2025-01,2025-12,-1920.1775,8079.82,84,84,False,True,True
supertrend_trendtype,bidirectional,4h,12,2025-04,2026-03,194.5365,10194.54,81,81,False,False,False
supertrend_trendtype,bidirectional,4h,15,2021-01,2022-03,9267.0472,19267.05,82,82,False,False,False
supertrend_trendtype,bidirectional,4h,15,2021-04,2022-06,12774.6213,22774.62,87,87,False,False,False
supertrend_trendtype,bidirectional,4h,15,2021-07,2022-09,8922.4213,18922.42,88,88,False,False,False
supertrend_trendtype,bidirectional,4h,15,2021-10,2022-12,4075.6688,14075.67,89,89,False,False,False
supertrend_trendtype,bidirectional,4h,15,2022-01,2023-03,7734.7898,17734.79,91,91,False,False,False
supertrend_trendtype,bidirectional,4h,15,2022-04,2023-06,5319.7572,15319.76,96,96,False,False,False
supertrend_trendtype,bidirectional,4h,15,2022-07,2023-09,370.5857,10370.59,92,92,False,False,False
supertrend_trendtype,bidirectional,4h,15,2022-10,2023-12,4607.1855,14607.19,93,93,False,False,False
supertrend_trendtype,bidirectional,4h,15,2023-01,2024-03,3156.2732,13156.27,94,94,False,False,False
supertrend_trendtype,bidirectional,4h,15,2023-04,2024-06,-1728.2743,8271.73,91,91,False,True,True
supertrend_trendtype,bidirectional,4h,15,2023-07,2024-09,114.929,10114.93,87,87,False,False,False
supertrend_trendtype,bidirectional,4h,15,2023-10,2024-12,2711.5599,12711.56,89,89,False,False,False
supertrend_trendtype,bidirectional,4h,15,2024-01,2025-03,-1560.1742,8439.83,94,94,False,True,True
supertrend_trendtype,bidirectional,4h,15,2024-04,2025-06,-1342.5254,8657.47,97,97,False,True,True
supertrend_trendtype,bidirectional,4h,15,2024-07,2025-09,-1108.0519,8891.95,99,99,False,True,True
supertrend_trendtype,bidirectional,4h,15,2024-10,2025-12,-851.2875,9148.71,104,104,False,True,True
supertrend_trendtype,bidirectional,4h,15,2025-01,2026-03,-1823.882,8176.12,103,103,False,True,True
supertrend_trendtype,bidirectional,4h,18,2021-01,2022-06,15859.7996,25859.8,102,102,False,False,False
supertrend_trendtype,bidirectional,4h,18,2021-04,2022-09,9568.1978,19568.2,105,105,False,False,False
supertrend_trendtype,bidirectional,4h,18,2021-07,2022-12,9021.8059,19021.81,104,104,False,False,False
supertrend_trendtype,bidirectional,4h,18,2021-10,2023-03,10831.058,20831.06,110,110,False,False,False
supertrend_trendtype,bidirectional,4h,18,2022-01,2023-06,5836.1987,15836.2,112,112,False,False,False
supertrend_trendtype,bidirectional,4h,18,2022-04,2023-09,3458.4202,13458.42,113,113,False,False,False
supertrend_trendtype,bidirectional,4h,18,2022-07,2023-12,2980.3201,12980.32,110,110,False,False,False
supertrend_trendtype,bidirectional,4h,18,2022-10,2024-03,3240.4611,13240.46,111,111,False,False,False
supertrend_trendtype,bidirectional,4h,18,2023-01,2024-06,2163.4461,12163.45,112,112,False,False,False
supertrend_trendtype,bidirectional,4h,18,2023-04,2024-09,-1025.7754,8974.22,108,108,False,True,True
supertrend_trendtype,bidirectional,4h,18,2023-07,2024-12,1679.1467,11679.15,106,106,False,False,False
supertrend_trendtype,bidirectional,4h,18,2023-10,2025-03,219.3418,10219.34,111,111,False,False,False
supertrend_trendtype,bidirectional,4h,18,2024-01,2025-06,-1891.5637,8108.44,116,116,False,True,True
supertrend_trendtype,bidirectional,4h,18,2024-04,2025-09,-2043.6962,7956.3,116,116,False,True,True
supertrend_trendtype,bidirectional,4h,18,2024-07,2025-12,-74.308,9925.69,121,121,False,True,False
supertrend_trendtype,bidirectional,4h,18,2024-10,2026-03,-742.2528,9257.75,123,123,False,True,True
supertrend_trendtype,bidirectional,4h,21,2021-01,2022-09,12219.016,22219.02,120,120,False,False,False
supertrend_trendtype,bidirectional,4h,21,2021-04,2022-12,9670.9742,19670.97,121,121,False,False,False
supertrend_trendtype,bidirectional,4h,21,2021-07,2023-03,18151.0134,28151.01,125,125,False,False,False
supertrend_trendtype,bidirectional,4h,21,2021-10,2023-06,8600.997,18601.0,131,131,False,False,False
supertrend_trendtype,bidirectional,4h,21,2022-01,2023-09,3912.1146,13912.11,129,129,False,False,False
supertrend_trendtype,bidirectional,4h,21,2022-04,2023-12,6845.2012,16845.2,131,131,False,False,False
supertrend_trendtype,bidirectional,4h,21,2022-07,2024-03,1765.8138,11765.81,128,128,False,False,False
supertrend_trendtype,bidirectional,4h,21,2022-10,2024-06,2241.2809,12241.28,129,129,False,False,False
supertrend_trendtype,bidirectional,4h,21,2023-01,2024-09,3196.46,13196.46,129,129,False,False,False
supertrend_trendtype,bidirectional,4h,21,2023-04,2024-12,362.0387,10362.04,127,127,False,False,False
supertrend_trendtype,bidirectional,4h,21,2023-07,2025-03,-610.6572,9389.34,128,128,False,True,True
supertrend_trendtype,bidirectional,4h,21,2023-10,2025-06,-181.9204,9818.08,133,133,False,True,True
supertrend_trendtype,bidirectional,4h,21,2024-01,2025-09,-2548.2678,7451.73,135,135,False,True,True
supertrend_trendtype,bidirectional,4h,21,2024-04,2025-12,-1118.7267,8881.27,138,138,False,True,True
supertrend_trendtype,bidirectional,4h,21,2024-07,2026-03,43.9867,10043.99,140,140,False,False,False
supertrend_trendtype,bidirectional,4h,24,2021-01,2022-12,12335.715,22335.72,136,136,False,False,False
supertrend_trendtype,bidirectional,4h,24,2021-04,2023-03,19111.7395,29111.74,142,142,False,False,False
supertrend_trendtype,bidirectional,4h,24,2021-07,2023-06,15137.3174,25137.32,146,146,False,False,False
supertrend_trendtype,bidirectional,4h,24,2021-10,2023-09,6340.9924,16340.99,148,148,False,False,False
supertrend_trendtype,bidirectional,4h,24,2022-01,2023-12,7413.0667,17413.07,147,147,False,False,False
supertrend_trendtype,bidirectional,4h,24,2022-04,2024-03,5269.0765,15269.08,149,149,False,False,False
supertrend_trendtype,bidirectional,4h,24,2022-07,2024-06,877.9166,10877.92,146,146,False,False,False
supertrend_trendtype,bidirectional,4h,24,2022-10,2024-09,3280.9051,13280.91,146,146,False,False,False
supertrend_trendtype,bidirectional,4h,24,2023-01,2024-12,5237.2194,15237.22,148,148,False,False,False
supertrend_trendtype,bidirectional,4h,24,2023-04,2025-03,-1669.5342,8330.47,149,149,False,True,True
supertrend_trendtype,bidirectional,4h,24,2023-07,2025-06,-979.3296,9020.67,150,150,False,True,True
supertrend_trendtype,bidirectional,4h,24,2023-10,2025-09,-977.0889,9022.91,152,152,False,True,True
supertrend_trendtype,bidirectional,4h,24,2024-01,2025-12,-1681.9579,8318.04,157,157,False,True,True
supertrend_trendtype,bidirectional,4h,24,2024-04,2026-03,-1012.8795,8987.12,157,157,False,True,True
supertrend_trendtype,bidirectional,4h,27,2021-01,2023-03,23055.3795,33055.38,157,157,False,False,False
supertrend_trendtype,bidirectional,4h,27,2021-04,2023-06,15995.1934,25995.19,163,163,False,False,False
supertrend_trendtype,bidirectional,4h,27,2021-07,2023-09,12083.1556,22083.16,163,163,False,False,False
supertrend_trendtype,bidirectional,4h,27,2021-10,2023-12,10453.1661,20453.17,166,166,False,False,False
supertrend_trendtype,bidirectional,4h,27,2022-01,2024-03,5783.8095,15783.81,165,165,False,False,False
supertrend_trendtype,bidirectional,4h,27,2022-04,2024-06,4116.8085,14116.81,167,167,False,False,False
supertrend_trendtype,bidirectional,4h,27,2022-07,2024-09,1801.7534,11801.75,163,163,False,False,False
supertrend_trendtype,bidirectional,4h,27,2022-10,2024-12,5334.7235,15334.72,165,165,False,False,False
supertrend_trendtype,bidirectional,4h,27,2023-01,2025-03,2249.8226,12249.82,170,170,False,False,False
supertrend_trendtype,bidirectional,4h,27,2023-04,2025-06,-1996.6297,8003.37,171,171,False,True,True
supertrend_trendtype,bidirectional,4h,27,2023-07,2025-09,-1709.9157,8290.08,169,169,False,True,True
supertrend_trendtype,bidirectional,4h,27,2023-10,2025-12,71.8803,10071.88,174,174,False,False,False
supertrend_trendtype,bidirectional,4h,27,2024-01,2026-03,-1582.8233,8417.18,176,176,False,True,True
supertrend_trendtype,bidirectional,4h,30,2021-01,2023-06,19516.6485,29516.65,178,178,False,False,False
supertrend_trendtype,bidirectional,4h,30,2021-04,2023-09,12836.8004,22836.8,180,180,False,False,False
supertrend_trendtype,bidirectional,4h,30,2021-07,2023-12,17640.3317,27640.33,181,181,False,False,False
supertrend_trendtype,bidirectional,4h,30,2021-10,2024-03,8539.4614,18539.46,184,184,False,False,False
supertrend_trendtype,bidirectional,4h,30,2022-01,2024-06,4592.6976,14592.7,183,183,False,False,False
supertrend_trendtype,bidirectional,4h,30,2022-04,2024-09,5315.717,15315.72,184,184,False,False,False
supertrend_trendtype,bidirectional,4h,30,2022-07,2024-12,3626.8291,13626.83,182,182,False,False,False
supertrend_trendtype,bidirectional,4h,30,2022-10,2025-03,2328.2101,12328.21,187,187,False,False,False
supertrend_trendtype,bidirectional,4h,30,2023-01,2025-06,1768.8336,11768.83,192,192,False,False,False
