combo_id,carrier_id,v5_combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,tp_atr_mult,sl_atr_mult,sl_margin_pct,v5_atr_mult,v5_mean_cagr,v5_worst_mdd,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,safety_score,mdd_improvement,cagr_drop,tier_a,tier_b,tier_c,final_tier,v6_score,rank_in_tier,is_sanity_case,v5_v6_drift,window_stats_json
114,7,108,2.5,6,9,25,230,3.0,3.0,0.0,3.0,165.77898380294755,-97.67139324711941,8,8,165.77898380294755,149.5396062632135,7.940306289711985,-97.67139324711941,-61.686416895347364,398,False,85.07874897405158,0.0,0.0,False,False,False,FAIL,15.88,51,True,0.0,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 433.3439, ""mdd_raw"": -86.9654, ""cagr_adj"": 433.34392704275524, ""mdd_adj"": -82.1850321690187, ""sharpe"": 1.7885, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 61688.43462601816}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 167.034, ""mdd_raw"": -56.3226, ""cagr_adj"": 167.0340361185549, ""mdd_adj"": -56.00985697261669, ""sharpe"": 1.3928, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 29161.815034533563}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 234.6671, ""mdd_raw"": -50.409, ""cagr_adj"": 174.80561092501281, ""mdd_adj"": -58.93596004686715, ""sharpe"": 1.6692, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 37295.13475185826}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 604.2658, ""mdd_raw"": -68.9278, ""cagr_adj"": 231.66373863114157, ""mdd_adj"": -97.67139324711941, ""sharpe"": 1.964, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 83897.4080444008}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 16.1249, ""mdd_raw"": -58.9671, ""cagr_adj"": 14.532313945977272, ""mdd_adj"": -60.227172386922966, ""sharpe"": 0.5599, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 11769.20199589564}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 307.5914, ""mdd_raw"": -44.7651, ""cagr_adj"": 275.20577150086956, ""mdd_adj"": -42.41337725188842, ""sharpe"": 1.9165, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 46231.77344522441}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 51.8855, ""mdd_raw"": -44.4255, ""cagr_adj"": 21.706165969557013, ""mdd_adj"": -50.97080947889388, ""sharpe"": 0.9003, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 15768.555242159957}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 14.5292, ""mdd_raw"": -39.8641, ""cagr_adj"": 7.940306289711985, ""mdd_adj"": -45.07773360945171, ""sharpe"": 0.5215, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 11567.281357798971}]"
115,7,108,2.5,6,9,25,230,3.5,1.5,0.0,3.0,165.77898380294755,-97.67139324711941,8,6,169.43253353695502,168.79920612559945,-5.224698942170026,-96.6424895495001,-61.02416456498923,426,False,58.39140248620135,-1.03,-3.65,False,False,False,FAIL,-10.38,97,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 434.0204, ""mdd_raw"": -77.3518, ""cagr_adj"": 434.02039316385793, ""mdd_adj"": -78.37106714209004, ""sharpe"": 1.8512, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 61773.48312637271}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 239.4752, ""mdd_raw"": -56.7221, ""cagr_adj"": 239.47521245861202, ""mdd_adj"": -56.273491760854746, ""sharpe"": 1.6004, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 37879.37189170801}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 242.4549, ""mdd_raw"": -49.4691, ""cagr_adj"": 178.9085000696211, ""mdd_adj"": -58.06482809754695, ""sharpe"": 1.7139, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 38241.80498136193}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 342.5407, ""mdd_raw"": -64.0562, ""cagr_adj"": 132.16441209689077, ""mdd_adj"": -96.6424895495001, ""sharpe"": 1.6934, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 50567.59895249746}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 15.6168, ""mdd_raw"": -57.1363, ""cagr_adj"": 14.166331365008912, ""mdd_adj"": -60.168680775460444, ""sharpe"": 0.5563, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 11713.097478877664}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 401.2849, ""mdd_raw"": -35.2473, ""cagr_adj"": 365.6119765128327, ""mdd_adj"": -37.00159727716807, ""sharpe"": 2.176, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 57923.85610459774}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 17.7572, ""mdd_raw"": -46.4206, ""cagr_adj"": -3.661858429013276, ""mdd_adj"": -50.5891885120789, ""sharpe"": 0.6175, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 11949.58230080052}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 0.8214, ""mdd_raw"": -44.4281, ""cagr_adj"": -5.224698942170026, ""mdd_adj"": -51.08197340521456, ""sharpe"": 0.3025, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 10088.181707331865}]"
116,7,108,2.5,6,9,25,230,3.5,1.8,0.0,3.0,165.77898380294755,-97.67139324711941,8,7,188.08535842287995,203.69970098420313,-9.095551066256913,-102.19528223079976,-61.250385596519116,404,False,66.37557073352839,4.52,-22.31,False,False,False,FAIL,-6.98,92,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 594.8321, ""mdd_raw"": -80.6261, ""cagr_adj"": 594.832089639802, ""mdd_adj"": -74.01315447554352, ""sharpe"": 1.932, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 82235.95849429289}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 154.4108, ""mdd_raw"": -58.682, ""cagr_adj"": 154.41083270425597, ""mdd_adj"": -67.65187317298891, ""sharpe"": 1.3707, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 27662.905436199544}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 252.178, ""mdd_raw"": -50.9196, ""cagr_adj"": 189.73187204945293, ""mdd_adj"": -58.48144973327925, ""sharpe"": 1.7425, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 39426.43316322717}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 469.5456, ""mdd_raw"": -70.1047, ""cagr_adj"": 204.70333295489738, ""mdd_adj"": -102.19528223079976, ""sharpe"": 1.8314, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 66569.0960231467}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 7.5034, ""mdd_raw"": -58.9283, ""cagr_adj"": 6.077603389062292, ""mdd_adj"": -61.7505208852027, ""sharpe"": 0.4555, ""trades_count"": 33, ""liquidated"": false, ""finishing_balance"": 10820.312282705618}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 376.4592, ""mdd_raw"": -38.8271, ""cagr_adj"": 342.50793397444, ""mdd_adj"": -35.51717975411412, ""sharpe"": 2.1161, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 54805.050930934274}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 11.4535, ""mdd_raw"": -48.8979, ""cagr_adj"": -9.095551066256913, ""mdd_adj"": -50.95746755974769, ""sharpe"": 0.5551, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 11254.243389800837}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 27.6528, ""mdd_raw"": -34.0644, ""cagr_adj"": 21.514753737385828, ""mdd_adj"": -39.43615696047699, ""sharpe"": 0.6995, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 12995.58430364503}]"
117,7,108,2.5,6,9,25,230,3.5,2.0,0.0,3.0,165.77898380294755,-97.67139324711941,8,8,154.45668884056377,124.86592385080407,19.25290875254424,-100.67852126077857,-60.93443067942845,392,False,90.86343468344637,3.01,11.32,False,False,False,FAIL,38.12,6,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 308.5272, ""mdd_raw"": -79.6389, ""cagr_adj"": 308.5272189696923, ""mdd_adj"": -71.69602490515855, ""sharpe"": 1.653, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 46169.21177245729}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 152.5686, ""mdd_raw"": -58.3343, ""cagr_adj"": 152.56856326255792, ""mdd_adj"": -67.23785324854659, ""sharpe"": 1.3637, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 27444.699348285714}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 226.1694, ""mdd_raw"": -53.3514, ""cagr_adj"": 167.208585867853, ""mdd_adj"": -61.435451104970454, ""sharpe"": 1.6639, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 36264.43917628686}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 566.073, ""mdd_raw"": -68.8822, ""cagr_adj"": 221.3415799278716, ""mdd_adj"": -100.67852126077857, ""sharpe"": 1.9344, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 78951.9026842731}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 20.8657, ""mdd_raw"": -56.0592, ""cagr_adj"": 19.35228304513037, ""mdd_adj"": -59.32508005401122, ""sharpe"": 0.6225, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 12293.70776991266}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 354.3902, ""mdd_raw"": -38.7341, ""cagr_adj"": 321.1614103456629, ""mdd_adj"": -35.51429459320188, ""sharpe"": 2.0613, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 52044.7674817448}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 55.369, ""mdd_raw"": -48.8903, ""cagr_adj"": 26.240960553197933, ""mdd_adj"": -50.93905720804345, ""sharpe"": 0.9257, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 16163.042871756516}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 25.5024, ""mdd_raw"": -35.2557, ""cagr_adj"": 19.25290875254424, ""mdd_adj"": -40.64916306071692, ""sharpe"": 0.6709, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 12760.776095834708}]"
118,7,108,2.5,6,9,25,230,3.5,2.5,0.0,3.0,165.77898380294755,-97.67139324711941,8,8,211.85633130698878,241.8781972151627,2.375784814163695,-99.26155443560701,-61.06931347019698,371,False,82.06377263831465,1.59,-46.08,False,False,False,FAIL,20.16,43,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 729.2757, ""mdd_raw"": -79.6389, ""cagr_adj"": 729.2757143678043, ""mdd_adj"": -70.08758034666515, ""sharpe"": 2.0255, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 99668.62623421171}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 151.2248, ""mdd_raw"": -56.9077, ""cagr_adj"": 151.224773728171, ""mdd_adj"": -66.11603850598237, ""sharpe"": 1.3489, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 27285.625234174735}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 274.1527, ""mdd_raw"": -47.2195, ""cagr_adj"": 209.12989882680267, ""mdd_adj"": -52.291576806326226, ""sharpe"": 1.7894, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 42114.440043205985}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 596.8373, ""mdd_raw"": -68.6385, ""cagr_adj"": 248.7627597770594, ""mdd_adj"": -99.26155443560701, ""sharpe"": 1.9629, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 82933.581917311}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 10.0686, ""mdd_raw"": -60.7311, ""cagr_adj"": 8.529121113393145, ""mdd_adj"": -63.412882842405274, ""sharpe"": 0.4924, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 11101.945879788687}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 361.9848, ""mdd_raw"": -38.9611, ""cagr_adj"": 328.4817303397048, ""mdd_adj"": -35.67150637601898, ""sharpe"": 2.0781, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 52993.34105540534}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 46.9723, ""mdd_raw"": -45.8649, ""cagr_adj"": 17.07086748881124, ""mdd_adj"": -54.29757130248562, ""sharpe"": 0.8632, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 15213.54588682324}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 8.334, ""mdd_raw"": -42.5708, ""cagr_adj"": 2.375784814163695, ""mdd_adj"": -47.4157971460852, ""sharpe"": 0.4278, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 10897.10133372254}]"
119,7,108,2.5,6,9,25,230,3.5,3.0,0.0,3.0,165.77898380294755,-97.67139324711941,8,8,205.53522139179162,223.15650562268365,9.663613165074691,-99.26155443560701,-60.18897617435197,362,False,85.75284278902515,1.59,-39.76,False,False,False,FAIL,32.84,14,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 671.4632, ""mdd_raw"": -80.1306, ""cagr_adj"": 671.4632255667829, ""mdd_adj"": -70.25700166130473, ""sharpe"": 1.9848, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 92139.67348383307}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 193.7725, ""mdd_raw"": -55.8712, ""cagr_adj"": 193.77251836219287, ""mdd_adj"": -61.481005342544115, ""sharpe"": 1.4766, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 32357.518376733107}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 310.7083, ""mdd_raw"": -48.3793, ""cagr_adj"": 240.34731594087972, ""mdd_adj"": -50.156694155896375, ""sharpe"": 1.8719, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 46617.147493695804}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 508.9676, ""mdd_raw"": -68.6385, ""cagr_adj"": 153.13464723730536, ""mdd_adj"": -99.26155443560701, ""sharpe"": 1.8772, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 71605.18806026153}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 14.567, ""mdd_raw"": -59.2608, ""cagr_adj"": 12.970088531187262, ""mdd_adj"": -62.045254062125174, ""sharpe"": 0.5473, ""trades_count"": 29, ""liquidated"": false, ""finishing_balance"": 11597.25060181998}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 376.1717, ""mdd_raw"": -44.7651, ""cagr_adj"": 340.8406226244244, ""mdd_adj"": -42.277075695017416, ""sharpe"": 2.0851, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 54769.021491571366}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 52.3724, ""mdd_raw"": -44.1305, ""cagr_adj"": 22.08973970648589, ""mdd_adj"": -52.5368344814515, ""sharpe"": 0.904, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 15823.644157294671}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 16.1507, ""mdd_raw"": -38.2486, ""cagr_adj"": 9.663613165074691, ""mdd_adj"": -43.49638956086947, ""sharpe"": 0.5438, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 11743.130460484002}]"
120,8,36,2.3,7,9,25,230,2.5,1.5,0.0,3.0,187.2452926752851,-90.84765773322654,8,6,153.9434568646619,140.68922754862942,-18.116963885175497,-96.3056563470714,-62.665740123790826,532,False,52.03572732664327,5.46,33.3,False,False,False,FAIL,-40.77,179,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 357.6575, ""mdd_raw"": -81.4936, ""cagr_adj"": 357.65751010764166, ""mdd_adj"": -78.25551543790169, ""sharpe"": 1.788, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 52234.717319983436}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 266.9811, ""mdd_raw"": -51.4308, ""cagr_adj"": 266.98106713424744, ""mdd_adj"": -58.374262693452884, ""sharpe"": 1.6664, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 41235.590162315006}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 238.9963, ""mdd_raw"": -49.7178, ""cagr_adj"": 176.09821827729547, ""mdd_adj"": -59.04364875405784, ""sharpe"": 1.7089, ""trades_count"": 80, ""liquidated"": false, ""finishing_balance"": 37821.14941883874}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 563.6341, ""mdd_raw"": -62.132, ""cagr_adj"": 225.79078488472751, ""mdd_adj"": -96.3056563470714, ""sharpe"": 1.9777, ""trades_count"": 76, ""liquidated"": false, ""finishing_balance"": 78636.9475148779}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 19.0144, ""mdd_raw"": -58.1228, ""cagr_adj"": 17.543775321674726, ""mdd_adj"": -58.127964798564136, ""sharpe"": 0.5932, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 12088.65450523861}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 241.186, ""mdd_raw"": -36.1833, ""cagr_adj"": 215.00796211840867, ""mdd_adj"": -41.773265968214844, ""sharpe"": 1.7568, ""trades_count"": 79, ""liquidated"": false, ""finishing_balance"": 38087.429664156174}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 11.8171, ""mdd_raw"": -50.9779, ""cagr_adj"": -9.414699041524866, ""mdd_adj"": -56.45674984026978, ""sharpe"": 0.5725, ""trades_count"": 76, ""liquidated"": false, ""finishing_balance"": 11294.255851097758}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": -13.0071, ""mdd_raw"": -50.6262, ""cagr_adj"": -18.116963885175497, ""mdd_adj"": -52.98885715079405, ""sharpe"": 0.0524, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 8610.968805025585}]"
121,8,36,2.3,7,9,25,230,2.5,1.8,0.0,3.0,187.2452926752851,-90.84765773322654,8,7,143.17267279353425,124.07476365620755,-5.494874133515992,-88.67976982607256,-63.01437550951208,500,False,68.40648552454546,-2.17,44.07,False,False,False,FAIL,-26.38,136,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 190.3575, ""mdd_raw"": -88.7053, ""cagr_adj"": 190.3574714762839, ""mdd_adj"": -86.729054383817, ""sharpe"": 1.5206, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 31854.75529450689}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 212.7364, ""mdd_raw"": -59.8175, ""cagr_adj"": 212.73635000725335, ""mdd_adj"": -68.54083434508227, ""sharpe"": 1.5313, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 34640.036389834706}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 231.9915, ""mdd_raw"": -51.1036, ""cagr_adj"": 172.52814158732107, ""mdd_adj"": -59.594510695506465, ""sharpe"": 1.6855, ""trades_count"": 78, ""liquidated"": false, ""finishing_balance"": 36970.351859602066}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 778.0953, ""mdd_raw"": -62.3516, ""cagr_adj"": 316.7684463946461, ""mdd_adj"": -88.67976982607256, ""sharpe"": 2.0961, ""trades_count"": 70, ""liquidated"": false, ""finishing_balance"": 106694.97556981302}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 10.6668, ""mdd_raw"": -61.3131, ""cagr_adj"": 9.166455756450564, ""mdd_adj"": -61.444538430414056, ""sharpe"": 0.4871, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 11167.70548811822}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 274.144, ""mdd_raw"": -39.7113, ""cagr_adj"": 244.97992647055983, ""mdd_adj"": -41.12571593874088, ""sharpe"": 1.844, ""trades_count"": 74, ""liquidated"": false, ""finishing_balance"": 42113.37915539616}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 18.552, ""mdd_raw"": -48.9453, ""cagr_adj"": -5.494874133515992, ""mdd_adj"": -55.50793191044532, ""sharpe"": 0.636, ""trades_count"": 69, ""liquidated"": false, ""finishing_balance"": 12037.48850812567}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 9.5624, ""mdd_raw"": -41.1752, ""cagr_adj"": 4.339464789275227, ""mdd_adj"": -42.492648546018046, ""sharpe"": 0.4429, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 11029.761173393556}]"
122,8,36,2.3,7,9,25,230,2.5,2.0,0.0,3.0,187.2452926752851,-90.84765773322654,8,7,137.67517434602814,133.41401729425397,-29.99498374215539,-92.08076737952322,-63.06241989593055,483,False,56.034447479360836,1.23,49.57,False,False,False,FAIL,-73.63,223,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 354.7425, ""mdd_raw"": -80.0845, ""cagr_adj"": 354.7424679602579, ""mdd_adj"": -76.59990680217787, ""sharpe"": 1.7896, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 51873.18819038664}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 215.2242, ""mdd_raw"": -59.1702, ""cagr_adj"": 215.22420919463593, ""mdd_adj"": -67.89510166366745, ""sharpe"": 1.5371, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 34940.417839862705}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 200.9621, ""mdd_raw"": -51.993, ""cagr_adj"": 146.03914944492794, ""mdd_adj"": -60.71016639225414, ""sharpe"": 1.5842, ""trades_count"": 77, ""liquidated"": false, ""finishing_balance"": 33221.352551791926}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 531.8242, ""mdd_raw"": -70.7009, ""cagr_adj"": 157.67632139929387, ""mdd_adj"": -92.08076737952322, ""sharpe"": 1.9004, ""trades_count"": 68, ""liquidated"": false, ""finishing_balance"": 74538.63247549355}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 18.3223, ""mdd_raw"": -57.8637, ""cagr_adj"": 16.78219287921554, ""mdd_adj"": -57.93906562387598, ""sharpe"": 0.585, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 12012.076412843491}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 267.3541, ""mdd_raw"": -39.6197, ""cagr_adj"": 238.09324865444057, ""mdd_adj"": -41.032077138041664, ""sharpe"": 1.817, ""trades_count"": 70, ""liquidated"": false, ""finishing_balance"": 41281.271659764825}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": -6.8742, ""mdd_raw"": -56.21, ""cagr_adj"": -29.99498374215539, ""mdd_adj"": -64.64845662740734, ""sharpe"": 0.3817, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 9253.302926187718}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 8.0148, ""mdd_raw"": -42.3041, ""cagr_adj"": 2.838788977608808, ""mdd_adj"": -43.59381754049677, ""sharpe"": 0.4196, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 10862.645061002722}]"
123,8,36,2.3,7,9,25,230,2.5,2.5,0.0,3.0,187.2452926752851,-90.84765773322654,8,7,163.8031223895813,147.01883734167723,-20.594934231034756,-100.57017882989068,-61.80701935470878,452,False,60.81669706474271,9.72,23.44,False,False,False,FAIL,-38.5,172,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 337.362, ""mdd_raw"": -87.3487, ""cagr_adj"": 337.36202355144746, ""mdd_adj"": -82.70887338705897, ""sharpe"": 1.6876, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 49721.8535145395}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 307.414, ""mdd_raw"": -49.1206, ""cagr_adj"": 307.4139613734259, ""mdd_adj"": -54.82308956857804, ""sharpe"": 1.7454, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 46209.848126672994}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 239.2559, ""mdd_raw"": -45.7611, ""cagr_adj"": 178.84904827775267, ""mdd_adj"": -55.36147985959388, ""sharpe"": 1.6921, ""trades_count"": 70, ""liquidated"": false, ""finishing_balance"": 37852.70961830865}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 591.8326, ""mdd_raw"": -70.4714, ""cagr_adj"": 224.48991488399415, ""mdd_adj"": -100.57017882989068, ""sharpe"": 1.952, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 82284.75314790336}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 8.8839, ""mdd_raw"": -59.1836, ""cagr_adj"": 7.3100098929673285, ""mdd_adj"": -59.35561374371397, ""sharpe"": 0.4656, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 10971.799421437121}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 305.5704, ""mdd_raw"": -39.8434, ""cagr_adj"": 273.44483880913816, ""mdd_adj"": -41.12136127154762, ""sharpe"": 1.9163, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 45982.046718624544}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 0.0265, ""mdd_raw"": -52.197, ""cagr_adj"": -20.594934231034756, ""mdd_adj"": -56.526563340129066, ""sharpe"": 0.4529, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 10002.887783311811}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 7.5135, ""mdd_raw"": -42.5763, ""cagr_adj"": 2.150116558959514, ""mdd_adj"": -43.98899483715802, ""sharpe"": 0.4151, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 10808.542521979873}]"
