combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,atr_mult,sl_margin_pct,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,worst_mdd_recent,mean_cagr_recent,tier1,tier2,tier3,tier4,tier_pass,cagr_rank,safe_rank,safety_score,plateau_quality,plateau_score,sweet_spot_score,cross_validated,cross_val_status,v4_combo_id,v4_mean_cagr,v4_v5_2_drift,v5_combo_id,v5_mean_cagr,v5_v5_2_drift,window_stats_json
607,2.5,9,8,27,250,3.1,0.0,8,8,159.82860853926374,144.31960053325997,0.8465110346446147,-97.86208227494313,-61.112158385565436,373,False,-44.84532500516071,24.74552745089146,True,True,True,True,True,692,579,81.53071845339403,MIXED,64.05,74.22,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 80.7794, ""mdd_raw"": -92.5763, ""cagr_adj"": 80.77941118946733, ""mdd_adj"": -92.77603667594867, ""sharpe"": 1.2797, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 19032.77417748277}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 228.0715, ""mdd_raw"": -51.013, ""cagr_adj"": 228.0715220200025, ""mdd_adj"": -61.48100534254407, ""sharpe"": 1.5663, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 36494.939872349525}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 366.948, ""mdd_raw"": -48.1956, ""cagr_adj"": 284.6847095622079, ""mdd_adj"": -55.50287678677981, ""sharpe"": 1.9985, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 53613.996830813485}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 607.6578, ""mdd_raw"": -68.9367, ""cagr_adj"": 242.72239571059652, ""mdd_adj"": -97.86208227494313, ""sharpe"": 1.969, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 84337.82212486154}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 8.2017, ""mdd_raw"": -57.5795, ""cagr_adj"": 6.554714429886488, ""mdd_adj"": -60.20967571620475, ""sharpe"": 0.4586, ""trades_count"": 27, ""liquidated"": false, ""finishing_balance"": 10896.914025769986}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 425.2493, ""mdd_raw"": -34.2637, ""cagr_adj"": 386.3250605001662, ""mdd_adj"": -34.986278056515246, ""sharpe"": 2.1937, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 60947.622037767374}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 80.2963, ""mdd_raw"": -35.0845, ""cagr_adj"": 48.6445438671383, ""mdd_adj"": -41.23398722642712, ""sharpe"": 1.0939, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 19008.148241245195}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 8.022, ""mdd_raw"": -44.4506, ""cagr_adj"": 0.8465110346446147, ""mdd_adj"": -44.84532500516071, ""sharpe"": 0.4241, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 10863.419221205239}]"
608,2.5,9,8,27,250,3.2,0.0,8,8,181.77861437207312,166.24554268929717,0.3831319482002993,-99.82823320596893,-60.183356697717116,364,False,-45.837283387664826,23.07171280400786,True,True,True,True,True,222,591,81.28500048928476,MIXED,59.47,74.48,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 135.4049, ""mdd_raw"": -90.4577, ""cagr_adj"": 135.40491834646596, ""mdd_adj"": -90.71448088557636, ""sharpe"": 1.4071, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 25359.241107574428}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 229.3288, ""mdd_raw"": -51.013, ""cagr_adj"": 229.32880280241287, ""mdd_adj"": -61.481005342544115, ""sharpe"": 1.5698, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 36647.36752726446}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 459.328, ""mdd_raw"": -41.4304, ""cagr_adj"": 367.5017031967151, ""mdd_adj"": -46.500385138416775, ""sharpe"": 2.1958, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 65268.82177513518}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 586.054, ""mdd_raw"": -68.9367, ""cagr_adj"": 221.26372995367535, ""mdd_adj"": -99.82823320596893, ""sharpe"": 1.9498, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 81536.12584790504}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 8.2017, ""mdd_raw"": -57.5795, ""cagr_adj"": 6.554714429886488, ""mdd_adj"": -60.20967571620475, ""sharpe"": 0.4586, ""trades_count"": 27, ""liquidated"": false, ""finishing_balance"": 10896.914025769986}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 490.2746, ""mdd_raw"": -34.4731, ""cagr_adj"": 448.03162063941346, ""mdd_adj"": -35.626351802281135, ""sharpe"": 2.3109, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 69213.42333935435}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 77.0354, ""mdd_raw"": -35.0845, ""cagr_adj"": 45.76029365981542, ""mdd_adj"": -41.26943810308003, ""sharpe"": 1.073, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 18633.83917803974}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 7.5155, ""mdd_raw"": -44.3701, ""cagr_adj"": 0.3831319482002993, ""mdd_adj"": -45.837283387664826, ""sharpe"": 0.416, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 10808.767033950598}]"
609,2.5,9,8,27,270,3.0,0.0,8,6,148.72162750258113,129.34828095807802,-9.247320361756318,-92.80831671425038,-59.45385836897772,383,False,-50.06076640709991,33.5598895093685,True,False,True,True,False,927,1214,56.526116425358936,MIXED,11.64,42.14,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 124.4017, ""mdd_raw"": -89.7667, ""cagr_adj"": 124.40173689765382, ""mdd_adj"": -87.09873617167037, ""sharpe"": 1.3619, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 24073.53050519668}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 202.0735, ""mdd_raw"": -56.3226, ""cagr_adj"": 202.07346732559625, ""mdd_adj"": -56.0098569726167, ""sharpe"": 1.4921, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 33355.05717979485}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 348.2886, ""mdd_raw"": -47.2461, ""cagr_adj"": 268.97202564057824, ""mdd_adj"": -54.69602770959824, ""sharpe"": 1.9658, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 51283.696596167836}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 572.9743, ""mdd_raw"": -67.8695, ""cagr_adj"": 177.48694107917166, ""mdd_adj"": -92.80831671425038, ""sharpe"": 1.9311, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 79843.69296770272}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -7.7541, ""mdd_raw"": -63.2018, ""cagr_adj"": -9.247320361756318, ""mdd_adj"": -60.634402121290485, ""sharpe"": 0.2112, ""trades_count"": 27, ""liquidated"": false, ""finishing_balance"": 9158.07311872037}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 397.2966, ""mdd_raw"": -34.4223, ""cagr_adj"": 358.9663904206683, ""mdd_adj"": -37.61312235859475, ""sharpe"": 2.1256, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 57421.86348419968}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 101.7291, ""mdd_raw"": -32.1669, ""cagr_adj"": 70.36930732290756, ""mdd_adj"": -36.70963849670093, ""sharpe"": 1.2224, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 21483.024725836134}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 3.1352, ""mdd_raw"": -43.3338, ""cagr_adj"": -3.249528304170557, ""mdd_adj"": -50.06076640709991, ""sharpe"": 0.3369, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 10336.865717050878}]"
610,2.5,9,8,27,270,3.1,0.0,8,6,152.39295925978058,148.31028805779286,-6.93197282675494,-93.29969586833408,-59.964708471699794,370,False,-45.45532565924724,33.524501085810286,True,False,True,True,False,851,1137,57.561541489477094,MIXED,20.54,46.48,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 52.6795, ""mdd_raw"": -92.9315, ""cagr_adj"": 52.67948008149328, ""mdd_adj"": -92.77603667594857, ""sharpe"": 1.1748, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 15840.034794652927}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 219.68, ""mdd_raw"": -51.013, ""cagr_adj"": 219.6799859665577, ""mdd_adj"": -61.4810053425441, ""sharpe"": 1.5444, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 35478.93402866022}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 411.7541, ""mdd_raw"": -47.2461, ""cagr_adj"": 321.6334458398916, ""mdd_adj"": -54.582448477554365, ""sharpe"": 2.0912, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 59243.26979740214}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 559.6729, ""mdd_raw"": -68.9367, ""cagr_adj"": 180.1633037445844, ""mdd_adj"": -93.29969586833408, ""sharpe"": 1.9207, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 78125.61504733108}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -5.4545, ""mdd_raw"": -62.201, ""cagr_adj"": -6.93197282675494, ""mdd_adj"": -59.507908553782904, ""sharpe"": 0.248, ""trades_count"": 26, ""liquidated"": false, ""finishing_balance"": 9407.122877996431}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 424.0035, ""mdd_raw"": -34.2637, ""cagr_adj"": 384.870429100852, ""mdd_adj"": -35.251494077493156, ""sharpe"": 2.1903, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 60790.12439222267}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 99.4693, ""mdd_raw"": -32.6158, ""cagr_adj"": 68.15184517646011, ""mdd_adj"": -37.36375311869395, ""sharpe"": 1.2101, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 21220.92935512899}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 6.0532, ""mdd_raw"": -43.158, ""cagr_adj"": -1.1028430048395488, ""mdd_adj"": -45.45532565924724, ""sharpe"": 0.3849, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 10651.06644937134}]"
611,2.5,9,8,27,270,3.2,0.0,8,6,173.29644762337117,175.60631770585684,-6.93197282675494,-95.52721006984991,-59.33461262778316,361,False,-46.37023146975593,31.821519319248175,True,False,True,True,False,388,1138,57.520859902218334,MIXED,22.38,49.29,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 89.6286, ""mdd_raw"": -90.9143, ""cagr_adj"": 89.62856815509228, ""mdd_adj"": -90.94266351314502, ""sharpe"": 1.274, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 20047.53777323675}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 220.9051, ""mdd_raw"": -51.013, ""cagr_adj"": 220.9051075510293, ""mdd_adj"": -61.481005342544094, ""sharpe"": 1.548, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 35627.11815313844}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 512.9984, ""mdd_raw"": -40.7983, ""cagr_adj"": 412.3392162124135, ""mdd_adj"": -46.504909832659806, ""sharpe"": 2.2924, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 72121.80860130473}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 539.5341, ""mdd_raw"": -68.9367, ""cagr_adj"": 160.3888244442615, ""mdd_adj"": -95.52721006984991, ""sharpe"": 1.9016, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 75530.28783471964}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -5.4545, ""mdd_raw"": -62.201, ""cagr_adj"": -6.93197282675494, ""mdd_adj"": -59.507908553782904, ""sharpe"": 0.248, ""trades_count"": 26, ""liquidated"": false, ""finishing_balance"": 9407.122877996431}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 488.8746, ""mdd_raw"": -34.4731, ""cagr_adj"": 446.39879881243144, ""mdd_adj"": -35.626351802281135, ""sharpe"": 2.3075, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 69034.56564398303}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 95.8616, ""mdd_raw"": -33.9227, ""cagr_adj"": 64.91693275936399, ""mdd_adj"": -38.716620438246466, ""sharpe"": 1.189, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 20803.04613544577}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 5.8445, ""mdd_raw"": -42.9324, ""cagr_adj"": -1.2738941208676358, ""mdd_adj"": -46.37023146975593, ""sharpe"": 0.3809, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 10628.570620393384}]"
612,2.5,9,8,30,230,3.0,0.0,8,7,144.76823488601457,130.54845509174504,-15.137749614034647,-95.73580682911343,-64.99307787932703,393,False,-56.352021504811034,8.36539288319803,True,False,False,True,False,1002,942,63.54004857920181,MIXED,26.15,50.35,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 296.576, ""mdd_raw"": -90.5009, ""cagr_adj"": 296.57603927560604, ""mdd_adj"": -87.01715667365285, ""sharpe"": 1.6348, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 44703.03959114199}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 168.2441, ""mdd_raw"": -56.7842, ""cagr_adj"": 168.24411864242634, ""mdd_adj"": -56.47469654103854, ""sharpe"": 1.3961, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 29305.84201934203}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 391.1712, ""mdd_raw"": -49.577, ""cagr_adj"": 309.71529655591354, ""mdd_adj"": -56.10654805904901, ""sharpe"": 2.0259, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 56651.58120774391}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 561.5499, ""mdd_raw"": -66.1305, ""cagr_adj"": 164.45347560843103, ""mdd_adj"": -95.73580682911343, ""sharpe"": 1.9236, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 78367.87210774378}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -13.5973, ""mdd_raw"": -69.0882, ""cagr_adj"": -15.137749614034647, ""mdd_adj"": -70.3108808405577, ""sharpe"": 0.1376, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 8527.777269664133}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 247.4475, ""mdd_raw"": -45.1221, ""cagr_adj"": 217.56391285337813, ""mdd_adj"": -45.606377540962285, ""sharpe"": 1.7374, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 38849.716339977516}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 44.047, ""mdd_raw"": -50.0325, ""cagr_adj"": 12.101715793153645, ""mdd_adj"": -56.352021504811034, ""sharpe"": 0.842, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 14883.889132911325}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 11.5608, ""mdd_raw"": -49.3433, ""cagr_adj"": 4.629069973242417, ""mdd_adj"": -52.34113504543142, ""sharpe"": 0.4791, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 11245.821317067355}]"
613,2.5,9,8,30,230,3.1,0.0,8,7,121.62985437890454,134.51810173997478,-16.114210122629768,-96.213722089329,-66.57957647014264,381,False,-57.37423815156236,9.084425461659817,True,False,False,True,False,1269,966,62.84708443292892,MIXED,12.37,42.25,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 45.171, ""mdd_raw"": -94.3793, ""cagr_adj"": 45.170953225614795, ""mdd_adj"": -94.53057092250256, ""sharpe"": 1.1632, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 14995.170535666015}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 181.2685, ""mdd_raw"": -55.955, ""cagr_adj"": 181.26850478368496, ""mdd_adj"": -61.888031817576675, ""sharpe"": 1.4344, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 30859.676895910867}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 458.821, ""mdd_raw"": -49.577, ""cagr_adj"": 366.0975545489631, ""mdd_adj"": -56.032526001196494, ""sharpe"": 2.1431, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 65204.36164011766}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 528.4119, ""mdd_raw"": -67.2555, ""cagr_adj"": 144.22189906181737, ""mdd_adj"": -96.213722089329, ""sharpe"": 1.8932, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 74100.07575157454}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -14.5644, ""mdd_raw"": -69.0727, ""cagr_adj"": -16.114210122629768, ""mdd_adj"": -70.31104095362551, ""sharpe"": 0.136, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 8423.820504603416}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 264.578, ""mdd_raw"": -45.1445, ""cagr_adj"": 234.22528261046622, ""mdd_adj"": -46.051899451717276, ""sharpe"": 1.7933, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 40941.45142212333}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 42.4144, ""mdd_raw"": -49.5732, ""cagr_adj"": 10.523846983342654, ""mdd_adj"": -57.37423815156236, ""sharpe"": 0.8294, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 14700.16300089069}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 15.3772, ""mdd_raw"": -49.4104, ""cagr_adj"": 7.64500393997698, ""mdd_adj"": -50.234582373631234, ""sharpe"": 0.5339, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 11659.21513310886}]"
614,2.5,9,8,30,230,3.2,0.0,8,7,158.92699252009777,162.5924393657579,-16.092395890299994,-98.2415686133972,-63.99887464942941,372,False,-57.33639493572566,7.837041363719232,True,False,True,True,False,716,961,62.93125828307342,MIXED,12.85,46.21,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 259.84, ""mdd_raw"": -91.6233, ""cagr_adj"": 259.84001923662044, ""mdd_adj"": -90.12927259871383, ""sharpe"": 1.5615, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 40220.758493023066}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 160.939, ""mdd_raw"": -55.955, ""cagr_adj"": 160.9390004886584, ""mdd_adj"": -61.8880318175767, ""sharpe"": 1.3748, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 28437.26351231873}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 547.8699, ""mdd_raw"": -42.9923, ""cagr_adj"": 446.98698294110307, ""mdd_adj"": -40.877829340307784, ""sharpe"": 2.307, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 76603.6629964426}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 509.2274, ""mdd_raw"": -67.2555, ""cagr_adj"": 124.95460000569678, ""mdd_adj"": -98.2415686133972, ""sharpe"": 1.874, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 71638.47665967458}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -14.5426, ""mdd_raw"": -69.0727, ""cagr_adj"": -16.092395890299994, ""mdd_adj"": -70.31104095362551, ""sharpe"": 0.1364, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 8426.161601039075}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 312.1035, ""mdd_raw"": -45.1445, ""cagr_adj"": 279.1136506515649, ""mdd_adj"": -45.92594256907763, ""sharpe"": 1.9153, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 46789.74150421013}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 40.0433, ""mdd_raw"": -49.4965, ""cagr_adj"": 8.535220231479478, ""mdd_adj"": -57.33639493572566, ""sharpe"": 0.8108, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 14433.674771810453}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 14.8218, ""mdd_raw"": -47.5633, ""cagr_adj"": 7.138862495958986, ""mdd_adj"": -47.28091636701095, ""sharpe"": 0.5258, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 11598.998008185481}]"
615,2.5,9,8,30,250,3.0,0.0,8,7,154.23595548008802,130.26575007202914,-26.164772703485482,-95.73580682911343,-62.79465044883628,382,False,-48.94302759196806,22.205524714420388,True,False,True,True,False,811,1132,58.10162368462372,MIXED,0.0,38.66,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 270.5837, ""mdd_raw"": -90.3777, ""cagr_adj"": 270.5837274433185, ""mdd_adj"": -86.84871356685291, ""sharpe"": 1.5934, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 41527.69187111286}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 210.8834, ""mdd_raw"": -56.7842, ""cagr_adj"": 210.88343583387507, ""mdd_adj"": -56.47469654103854, ""sharpe"": 1.5147, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 34416.45659944532}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 373.3658, ""mdd_raw"": -49.577, ""cagr_adj"": 292.11023767584436, ""mdd_adj"": -57.07906408146831, ""sharpe"": 2.0062, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 54417.443993310335}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 561.5499, ""mdd_raw"": -66.1305, ""cagr_adj"": 164.45347560843103, ""mdd_adj"": -95.73580682911343, ""sharpe"": 1.9236, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 78367.87210774378}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -24.6259, ""mdd_raw"": -71.5151, ""cagr_adj"": -26.164772703485482, ""mdd_adj"": -72.57424258832465, ""sharpe"": -0.0423, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 7348.746338465851}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 311.409, ""mdd_raw"": -34.0093, ""cagr_adj"": 277.61049055387986, ""mdd_adj"": -37.86795453637822, ""sharpe"": 1.9118, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 46703.81670629927}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 65.8533, ""mdd_raw"": -41.7365, ""cagr_adj"": 34.349146143311195, ""mdd_adj"": -46.833697855546106, ""sharpe"": 0.9987, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 17355.042719715108}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 16.8803, ""mdd_raw"": -46.8272, ""cagr_adj"": 10.061903285529583, ""mdd_adj"": -48.94302759196806, ""sharpe"": 0.554, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 11822.313439606076}]"
616,2.5,9,8,30,250,3.1,0.0,8,7,134.38956165102957,141.22506633312148,-21.744663656254815,-96.213722089329,-63.93846674000129,370,False,-48.05066295924331,22.894815076760146,True,False,False,True,False,1169,1062,60.079266674464414,MIXED,10.67,41.74,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 35.6562, ""mdd_raw"": -94.3064, ""cagr_adj"": 35.656186039673, ""mdd_adj"": -94.45960899197024, ""sharpe"": 1.115, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 13930.033108605905}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 225.9781, ""mdd_raw"": -51.5306, ""cagr_adj"": 225.97814111097034, ""mdd_adj"": -61.888031817576675, ""sharpe"": 1.5601, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 36241.26308536169}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 438.5632, ""mdd_raw"": -49.577, ""cagr_adj"": 346.06630269782164, ""mdd_adj"": -56.99869934472536, ""sharpe"": 2.1251, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 62632.93313312905}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 528.4119, ""mdd_raw"": -67.2555, ""cagr_adj"": 144.22189906181737, ""mdd_adj"": -96.213722089329, ""sharpe"": 1.8932, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 74100.07575157454}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -20.2079, ""mdd_raw"": -69.5602, ""cagr_adj"": -21.744663656254815, ""mdd_adj"": -71.73177657413224, ""sharpe"": 0.0335, ""trades_count"": 28, ""liquidated"": false, ""finishing_balance"": 7819.3281835915295}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 333.6382, ""mdd_raw"": -33.8497, ""cagr_adj"": 299.1489978006888, ""mdd_adj"": -35.503509440749156, ""sharpe"": 1.9738, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 49460.141288465864}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 63.9736, ""mdd_raw"": -41.2009, ""cagr_adj"": 32.52407982875383, ""mdd_adj"": -48.05066295924331, ""sharpe"": 0.9861, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 17140.812766678468}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 20.8786, ""mdd_raw"": -46.8976, ""cagr_adj"": 13.265550324766462, ""mdd_adj"": -46.66172270228433, ""sharpe"": 0.609, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 12256.898974041023}]"
